176,177,178,179,175,176,175,176,177,178,179,179,175,176,177,178,179,178,176,177,178,179,179,179,175,175,176,177,178,179,178,179,175,175,175,176,177,178,179,179,179,175,176,177,178,179,178,175,176,177,178,179,175,176,175,176,177,178,179,178
176,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,178,176,177,178,179,178,176,177,175,176,177,178,179,178,179,175,175,176,177,178,179,178,179,179,175,176,177,178,179,178,175,176,177,178,179,175,176,175,176,177,178,179,178
176,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,176,176,177,178,179,177,178,175,176,177,178,179,177,178,179,175,175,176,177,178,179,179,178,179,175,176,177,178,179,179,175,176,177,178,179,175,175,176,177,178,179,179,178
176,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,176,177,178,179,177,178,175,175,176,177,178,179,178,179,178,179,176,177,178,179,178,179,175,176,177,178,179,175,175,176,177,178,179,178,179
176,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,177,178,179,179,177,175,175,176,177,178,179,177,178,179,178,179,176,177,178,179,178,179,175,176,177,178,179,175,175,176,177,178,179,178,179
176,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,177,178,179,176,175,175,176,177,178,179,176,177,178,179,178,179,176,177,178,179,178,179,175,176,177,178,179,175,175,176,177,178,179,178,179
176,177,178,179,175,176,177,178,179,177,178,179,175,176,177,178,179,177,178,175,175,176,177,178,179,178,179,179,175,175,176,177,178,179,179,176,177,178,179,178,179,177,178,179,177,178,179,175,176,177,178,179,175,175,176,177,178,179,178,179
176,177,178,179,176,177,178,179,179,177,178,179,175,176,177,178,179,179,178,175,176,177,178,179,177,178,179,175,175,176,177,178,179,179,175,176,177,178,179,178,179,177,178,179,177,178,179,176,177,178,179,179,175,175,176,177,178,179,178,179
176,177,178,179,176,177,178,179,176,177,178,179,176,175,176,177,178,179,178,175,176,177,178,179,177,175,175,175,176,177,178,179,179,175,175,176,177,178,179,178,179,178,179,179,177,178,179,177,178,179,179,179,175,175,176,177,178,179,178,179
176,177,178,179,176,177,178,179,176,177,178,179,176,175,176,177,178,179,179,175,176,177,178,175,175,175,176,177,178,179,179,178,179,175,175,176,177,178,179,178,179,178,179,176,177,178,179,177,178,179,179,179,177,175,176,177,178,179,179,177
176,177,178,179,176,177,178,179,176,177,178,179,176,175,176,177,178,179,179,179,175,175,175,175,176,177,178,179,177,178,179,178,179,175,175,176,177,178,179,178,179,178,179,176,177,178,179,177,178,179,179,176,177,175,176,177,178,179,179,177
176,177,178,179,176,177,178,179,176,177,178,179,176,175,176,177,178,179,179,175,175,175,176,177,178,179,175,176,177,178,179,179,179,175,175,176,177,178,179,178,179,179,175,176,177,178,179,177,178,179,179,176,177,175,176,177,178,179,176,177
176,177,178,179,179,176,177,178,179,177,178,176,177,175,175,175,175,175,175,176,177,178,179,178,179,179,175,176,177,178,179,179,179,175,176,177,178,179,177,178,179,179,179,178,179,177,176,177,178,179,179,176,177,175,176,177,178,179,176,177
176,177,178,179,179,176,177,178,179,175,175,175,175,175,175,176,177,178,179,179,179,178,179,179,178,179,175,176,177,178,179,179,179,175,176,177,178,179,177,178,179,179,179,178,179,177,176,177,178,179,177,176,175,176,177,178,179,179,176,177
176,177,178,179,179,175,175,175,175,175,176,177,178,179,175,176,177,178,179,179,179,179,178,179,178,179,178,179,177,178,179,178,179,175,176,177,178,179,177,178,179,179,179,178,179,179,176,177,178,179,177,176,175,176,177,178,179,179,176,176
176,177,178,179,175,175,176,177,178,179,176,177,178,179,175,176,177,178,179,179,179,179,178,179,178,179,178,179,177,178,179,178,179,175,176,177,178,179,177,178,179,179,179,178,179,179,177,178,179,179,178,176,175,176,177,178,179,175,176,177
176,177,178,175,175,176,177,178,179,179,176,177,178,179,175,176,177,178,179,179,179,179,178,179,178,179,178,179,178,179,179,178,179,175,176,177,178,179,179,178,179,179,179,179,179,179,177,178,179,179,178,175,176,177,175,176,177,178,179,179
175,176,177,175,176,177,178,179,178,179,176,177,178,176,175,176,177,178,179,179,179,179,178,179,178,179,178,179,178,179,177,178,179,179,179,179,179,179,179,178,179,178,179,179,179,179,177,178,179,179,178,175,176,177,178,179,179,179,179,176
175,176,177,175,176,177,178,179,179,179,176,177,178,176,175,176,177,178,179,179,179,177,178,179,178,179,178,179,178,179,177,178,179,178,179,178,175,176,177,178,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,178,179,175,176
175,175,176,177,175,176,177,178,179,179,179,177,178,176,175,176,177,178,179,179,179,176,177,178,179,179,179,178,179,179,177,175,176,177,178,179,179,179,179,179,179,179,178,179,179,179,178,179,178,179,175,176,177,178,179,177,178,179,175,176
176,175,176,177,178,179,179,175,176,177,178,179,179,179,179,179,179,179,179,179,179,176,177,175,176,177,178,179,179,179,179,179,179,179,179,179,179,179,179,178,179,179,179,178,179,179,178,179,175,176,177,178,179,179,176,177,178,179,175,176
177,175,176,177,178,175,175,175,175,176,177,178,179,175,176,177,178,179,179,179,179,179,179,179,179,179,179,179,179,176,177,178,179,179,177,178,179,178,179,179,178,179,179,179,178,179,179,175,175,175,175,175,175,175,175,175,175,175,176,177
177,175,175,175,175,175,176,177,178,179,177,178,176,177,178,179,176,177,178,179,179,176,177,178,179,178,179,179,176,176,177,178,179,179,177,178,179,178,179,179,178,179,178,179,178,179,175,175,176,177,178,179,176,175,176,177,178,179,179,179
